4 bins-----CTA-----1GPU-----no workload balance
soc-Slashdot0902_adj/,504230,602592,0.000777,0.000777,0.648940,1,CTA 

128 bins-----CTA-----1GPU-----no workload balance
201512012345.v18571154_e38040320/,38040321,4,0.050469,0.050469,0.753734,1,CTA 
201512020000.v35991342_e74485420/,74485421,4,0.096800,0.096800,0.769477,1,CTA 
201512020030.v68863315_e143414960/,143414961,12,0.173307,0.173307,0.827520,1,CTA 
201512020130.v128568730_e270234840/,270234841,20,0.315197,0.315197,0.857352,1,CTA 
P1a/,297829985,6820,0.369594,0.369594,0.805830,1,CTA 
Theory-16-25-B1k/,1683,800,0.000042,0.000042,0.040108,1,CTA 
Theory-16-25-B2k/,1683,2,0.000042,0.000042,0.040108,1,CTA 
Theory-25-81-256-B1k/,4264569,4201734,0.005953,0.005953,0.716364,1,CTA 
Theory-25-81-256-B2k/,4264569,14,0.005200,0.005200,0.820124,1,CTA 
Theory-25-81-B1k/,8313,4050,0.000049,0.000049,0.169258,1,CTA 
Theory-25-81-B2k/,8313,2,0.000051,0.000051,0.162931,1,CTA 
Theory-256-625-B1k/,641763,320000,0.001285,0.001285,0.499490,1,CTA 
Theory-256-625-B2k/,641763,2,0.001292,0.001292,0.496724,1,CTA 
